,experiment_id,well,strain,_id,sample_id,experiment_reference,lab,replicate,replicate_group,replicate_group_string,strain_name,strain_class,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,container_id,aliquot_id,od,fluor_gain_0.16,fluor_gain_0.16/od,dead,ungrowing,doubling_time,n0
10,r1dvbs7kdxq4md,a11,UWBF_24926,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1dvmeq3q7tbmz.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,29,c3f4ce374ef27184dd1ec8ec6a5530c410426523,"UWBF_24926 | 30.0 | [16.0] | {""Synthetic_Complete"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,,0.0,,['Synthetic_Complete|NA|NA'],30.0,celsius,16.0,hour,ct1dvbs7m3n7u4m,aq1dvmeq3q7tbmz,0.44048235618714704,20.9010027665122,47.45026,True,True,,
11,r1dvbs7kdxq4md,a11,UWBF_24926,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1dvmr4uvpajre.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,3,59a891a2067e497008995fc7b87e9390ac4b35c5,"UWBF_24926 | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | PLATE_READER | NO_STANDARD_TYPE",CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0004|mM']",30.0,celsius,18.0,hour,ct1dvbs7m3c593c,aq1dvmr4uvpajre,0.034302019041277755,4.21807506861494,122.96871000000002,True,True,,
12,r1dvbs7kdxq4md,a11,UWBF_24926,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1dvn2nj8bvfg3.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,3,a1c58af6fca9349522298dc503b8c83db879d231,"UWBF_24926 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | PLATE_READER | NO_STANDARD_TYPE",CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0004|mM']",30.0,celsius,20.0,hour,ct1dvbs7m48cz75,aq1dvn2nj8bvfg3,0.03401433551734009,4.834205031579733,142.12258,True,True,,
13,r1dvbs7kdxq4md,a11,UWBF_24926,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1dvnc39y9q8eb.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,3,b55b21bbf52e659da667d08d2aafd00405856eea,"UWBF_24926 | 30.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | PLATE_READER | NO_STANDARD_TYPE",CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0004|mM']",30.0,celsius,22.0,hour,ct1dvbs7m3xae5v,aq1dvnc39y9q8eb,0.03386421559828085,3.8278128902320017,113.03415,True,True,,
14,r1dvbs7kdxq4md,a11,UWBF_24926,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1dvnnm4g3rcsn.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,3,ce527870ae9dd2d99848faf5b8dca74a16d27d46,"UWBF_24926 | 30.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | PLATE_READER | NO_STANDARD_TYPE",CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0004|mM']",30.0,celsius,24.0,hour,ct1dvbs7m4jksce,aq1dvnnm4g3rcsn,0.03486649922637454,7.497342812416277,215.02999,True,True,,
15,r1dvbs7kdxq4md,a12,UWBF_24926,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1dvmeq3q7tbn3.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,30,c3f4ce374ef27184dd1ec8ec6a5530c410426523,"UWBF_24926 | 30.0 | [16.0] | {""Synthetic_Complete"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,,0.0,,['Synthetic_Complete|NA|NA'],30.0,celsius,16.0,hour,ct1dvbs7m3n7u4m,aq1dvmeq3q7tbn3,0.6068408528894569,31.43545405393199,51.801809999999996,True,True,,
16,r1dvbs7kdxq4md,a12,UWBF_24926,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1dvmr4uvpajrg.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,3,1cc12d88b1ec31fcf55b23f97fa243622871fcaf,"UWBF_24926 | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | PLATE_READER | NO_STANDARD_TYPE",CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",30.0,celsius,18.0,hour,ct1dvbs7m3c593c,aq1dvmr4uvpajrg,0.035572650769390986,3.7084782903492144,104.25083000000001,True,True,,
17,r1dvbs7kdxq4md,a12,UWBF_24926,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1dvn2nj8bvfg5.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,3,3daba74f53e57391bde95e44eac97899724ed2d8,"UWBF_24926 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | PLATE_READER | NO_STANDARD_TYPE",CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",30.0,celsius,20.0,hour,ct1dvbs7m48cz75,aq1dvn2nj8bvfg5,0.03629295368361407,3.6682679428897322,101.07383,True,True,,
18,r1dvbs7kdxq4md,a12,UWBF_24926,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1dvnc39yauej8.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,3,27ff56cb6d5406aa4909a10057810e2ff0cb3c82,"UWBF_24926 | 30.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | PLATE_READER | NO_STANDARD_TYPE",CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",30.0,celsius,22.0,hour,ct1dvbs7m3xae5v,aq1dvnc39yauej8,0.034981874054204914,4.028431114490006,115.15767,True,True,,
19,r1dvbs7kdxq4md,a12,UWBF_24926,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1dvnnm4g4vjwm.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,3,c2c208ba67ae73f6d88adb4222910da7e44d4c1f,"UWBF_24926 | 30.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | PLATE_READER | NO_STANDARD_TYPE",CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",30.0,celsius,24.0,hour,ct1dvbs7m4jksce,aq1dvnnm4g4vjwm,0.04038282754284895,3.1382516239628817,77.71253,True,True,,
20,r1dvbs7kdxq4md,a2,UWBF_23970,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1dvmeq3q39j4v.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,7,3302c703729830023fd56f39de15d2897e75df1d,"UWBF_23970 | 30.0 | [16.0] | {""Synthetic_Complete"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",CRISPR_CEN.PK2_negative_control_23970,Control,,,Synthetic_Complete,,0.0,,['Synthetic_Complete|NA|NA'],30.0,celsius,16.0,hour,ct1dvbs7m3n7u4m,aq1dvmeq3q39j4v,0.03783669295947091,4.806283878490559,127.02706,False,False,545968194.4086237,0.03320734348392376
21,r1dvbs7kdxq4md,a2,UWBF_23970,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1dvmr4uvhrs8a.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,7,4c8ce439a7116502138393e9c3f4d2bf48aff059,"UWBF_23970 | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | PLATE_READER | NO_STANDARD_TYPE",CRISPR_CEN.PK2_negative_control_23970,Control,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",30.0,celsius,18.0,hour,ct1dvbs7m3c593c,aq1dvmr4uvhrs8a,0.033412682681351585,4.0331581594769625,120.7074,False,False,545968194.4086237,0.03320734348392376
22,r1dvbs7kdxq4md,a2,UWBF_23970,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1dvn2nj87bnxx.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,7,9baa51b20ec138025d0eae28545ed79ef3c2e073,"UWBF_23970 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | PLATE_READER | NO_STANDARD_TYPE",CRISPR_CEN.PK2_negative_control_23970,Control,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",30.0,celsius,20.0,hour,ct1dvbs7m48cz75,aq1dvn2nj87bnxx,0.033208354009532925,4.21394613376034,126.89416000000001,False,False,545968194.4086237,0.03320734348392376
23,r1dvbs7kdxq4md,a2,UWBF_23970,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1dvnc39y6an24.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,7,481761def3a7b613723cee2af13a5942d837ea94,"UWBF_23970 | 30.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | PLATE_READER | NO_STANDARD_TYPE",CRISPR_CEN.PK2_negative_control_23970,Control,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",30.0,celsius,22.0,hour,ct1dvbs7m3xae5v,aq1dvnc39y6an24,0.032949824938674994,4.90224049630391,148.77895,False,False,545968194.4086237,0.03320734348392376
24,r1dvbs7kdxq4md,a2,UWBF_23970,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1dvnnm4fx7k9h.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,7,ccb15434838fb824159f9f7583765039800efa7a,"UWBF_23970 | 30.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | PLATE_READER | NO_STANDARD_TYPE",CRISPR_CEN.PK2_negative_control_23970,Control,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",30.0,celsius,24.0,hour,ct1dvbs7m4jksce,aq1dvnnm4fx7k9h,0.03325851275888225,4.141574373297385,124.52675,False,False,545968194.4086237,0.03320734348392376
25,r1dvbs7kdxq4md,a3,UWBF_24926,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1dvmeq3q4dr8u.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,21,c3f4ce374ef27184dd1ec8ec6a5530c410426523,"UWBF_24926 | 30.0 | [16.0] | {""Synthetic_Complete"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,,0.0,,['Synthetic_Complete|NA|NA'],30.0,celsius,16.0,hour,ct1dvbs7m3n7u4m,aq1dvmeq3q4dr8u,0.36980323919917385,23.50412848294628,63.55846999999999,False,False,2.3821342422941845,0.01986935216978782
26,r1dvbs7kdxq4md,a3,UWBF_24926,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1dvmr4uvjvyc9.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,3,40bd53d963bf42a89440917cc584cf944f1a91b9,"UWBF_24926 | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-06]} | PLATE_READER | NO_STANDARD_TYPE",CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,4e-06,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-06|mM']",30.0,celsius,18.0,hour,ct1dvbs7m3c593c,aq1dvmr4uvjvyc9,0.037490239285579575,4.4294072854494875,118.14828,False,False,2.3821342422941845,0.01986935216978782
27,r1dvbs7kdxq4md,a3,UWBF_24926,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1dvn2nj88fv3x.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,3,6a66ee28b8fddd32b739f68ef76ae6f0fc76918a,"UWBF_24926 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-06]} | PLATE_READER | NO_STANDARD_TYPE",CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,4e-06,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-06|mM']",30.0,celsius,20.0,hour,ct1dvbs7m48cz75,aq1dvn2nj88fv3x,0.036990936231252616,5.018883449779231,135.67874,False,False,2.3821342422941845,0.01986935216978782
28,r1dvbs7kdxq4md,a3,UWBF_24926,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1dvnc39y6an26.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,3,eddc962092b028b03def366fb0e90304b2948aa9,"UWBF_24926 | 30.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-06]} | PLATE_READER | NO_STANDARD_TYPE",CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,4e-06,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-06|mM']",30.0,celsius,22.0,hour,ct1dvbs7m3xae5v,aq1dvnc39y6an26,0.045520718376015255,4.4165494084581525,97.02284,False,False,2.3821342422941845,0.01986935216978782
29,r1dvbs7kdxq4md,a3,UWBF_24926,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1dvnnm4fybsdg.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,3,48412e5d2dda548fd8b2b3ce3eaf34272f15bcab,"UWBF_24926 | 30.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-06]} | PLATE_READER | NO_STANDARD_TYPE",CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,4e-06,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-06|mM']",30.0,celsius,24.0,hour,ct1dvbs7m4jksce,aq1dvnnm4fybsdg,0.12046543582260826,6.994698925160877,58.06395,False,False,2.3821342422941845,0.01986935216978782
30,r1dvbs7kdxq4md,a4,UWBF_24926,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1dvmeq3q4dr8w.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,22,c3f4ce374ef27184dd1ec8ec6a5530c410426523,"UWBF_24926 | 30.0 | [16.0] | {""Synthetic_Complete"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,,0.0,,['Synthetic_Complete|NA|NA'],30.0,celsius,16.0,hour,ct1dvbs7m3n7u4m,aq1dvmeq3q4dr8w,0.38680006870714095,22.84742393471168,59.06779,False,True,,
31,r1dvbs7kdxq4md,a4,UWBF_24926,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1dvmr4uvjvycb.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,3,2a8ca463ef64e2994001ada72cef71ad32c3bc8b,"UWBF_24926 | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [1e-05]} | PLATE_READER | NO_STANDARD_TYPE",CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,1e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|1e-05|mM']",30.0,celsius,18.0,hour,ct1dvbs7m3c593c,aq1dvmr4uvjvycb,0.03502636238869377,3.7780300051512383,107.86247,False,True,,
32,r1dvbs7kdxq4md,a4,UWBF_24926,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1dvn2nj88fv3z.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,3,4dc611ed7510d495520dcace8bf727517cbfc888,"UWBF_24926 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [1e-05]} | PLATE_READER | NO_STANDARD_TYPE",CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,1e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|1e-05|mM']",30.0,celsius,20.0,hour,ct1dvbs7m48cz75,aq1dvn2nj88fv3z,0.03507430321908655,4.958323450328617,141.36627,False,True,,
33,r1dvbs7kdxq4md,a4,UWBF_24926,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1dvnc39y7eu65.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,3,9482220e8e6d6f17f7b9e8c65faa17881d40ee5c,"UWBF_24926 | 30.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [1e-05]} | PLATE_READER | NO_STANDARD_TYPE",CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,1e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|1e-05|mM']",30.0,celsius,22.0,hour,ct1dvbs7m3xae5v,aq1dvnc39y7eu65,0.035587223305855974,6.178676334932642,173.62063999999998,False,True,,
